1708804377.6775918,Time: 1708804377378; Signal Strength: 45; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.96.88; Temperature: 21; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805269.8313913,Time: 1708805470158; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805270.981131,Time: 1708805471358; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805272.2199829,Time: 1708805472559; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805273.4326124,Time: 1708805473759; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805274.633302,Time: 1708805474960; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805275.8330326,Time: 1708805476160; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805277.0336971,Time: 1708805477361; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805278.2326062,Time: 1708805478561; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805279.4349976,Time: 1708805479762; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805280.635708,Time: 1708805480962; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805281.835313,Time: 1708805482163; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805283.0358062,Time: 1708805483363; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805284.236356,Time: 1708805484564; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805285.4370358,Time: 1708805485764; Signal Strength: 35; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805286.6370518,Time: 1708805486965; Signal Strength: 35; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805287.8374965,Time: 1708805488165; Signal Strength: 36; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805289.0381093,Time: 1708805489365; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805290.187822,Time: 1708805490566; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805291.427325,Time: 1708805491767; Signal Strength: 36; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805292.6380768,Time: 1708805492967; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805293.8399317,Time: 1708805494168; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805295.0403442,Time: 1708805495368; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805296.240982,Time: 1708805496568; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805297.4414766,Time: 1708805497769; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805298.6414316,Time: 1708805498969; Signal Strength: 36; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805299.8421412,Time: 1708805500170; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805301.0429046,Time: 1708805501370; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805302.2436268,Time: 1708805502571; Signal Strength: 36; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805303.4435475,Time: 1708805503771; Signal Strength: 36; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805304.6440291,Time: 1708805504972; Signal Strength: 36; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805305.8445506,Time: 1708805506172; Signal Strength: 36; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805307.0450058,Time: 1708805507373; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805308.2453892,Time: 1708805508573; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805309.3948884,Time: 1708805509774; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805310.6275468,Time: 1708805510974; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805311.8463614,Time: 1708805512175; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805313.0467763,Time: 1708805513375; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805314.204126,Time: 1708805514576; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805315.4477954,Time: 1708805515776; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805316.6482549,Time: 1708805516977; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805317.8488095,Time: 1708805518177; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805319.0492897,Time: 1708805519378; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805320.2497582,Time: 1708805520578; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805321.4502053,Time: 1708805521779; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805322.650489,Time: 1708805522979; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805323.851011,Time: 1708805524180; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805325.0513318,Time: 1708805525380; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805326.2518058,Time: 1708805526581; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805327.4521544,Time: 1708805527781; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805328.6144125,Time: 1708805528982; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805329.82876,Time: 1708805530182; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805331.0542336,Time: 1708805531383; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805332.2546096,Time: 1708805532583; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805333.4549708,Time: 1708805533784; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805334.6554644,Time: 1708805534984; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805335.8558962,Time: 1708805536185; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805337.0564058,Time: 1708805537385; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805338.25673,Time: 1708805538586; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805339.4571846,Time: 1708805539786; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805340.6576161,Time: 1708805540987; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805341.8580582,Time: 1708805542187; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805343.0585473,Time: 1708805543388; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805344.2589784,Time: 1708805544588; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805345.4594657,Time: 1708805545789; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805346.6599936,Time: 1708805546989; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805347.8394718,Time: 1708805548190; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805349.0361311,Time: 1708805549390; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805350.261318,Time: 1708805550591; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805351.4615948,Time: 1708805551791; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805352.6613426,Time: 1708805552991; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805353.861672,Time: 1708805554192; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805355.0620787,Time: 1708805555392; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805356.2627861,Time: 1708805556592; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805357.4632788,Time: 1708805557793; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805358.6640298,Time: 1708805558993; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805359.8635118,Time: 1708805560194; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805361.0641472,Time: 1708805561394; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805362.2643754,Time: 1708805562595; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805363.4648292,Time: 1708805563795; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805364.6652842,Time: 1708805564996; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805365.8663683,Time: 1708805566196; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
